customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
10200,57.0,Male,West,Secondary,Self-Employed,559237.7720633133,387957.28754378395,Car,729.0475574977693,2,117,0.6177446012359424,2022-05-03,1
10201,52.0,Male,East,Secondary,Salaried,503346.2578471758,304794.613687408,Business,678.087721093729,2,90,0.39286133686718794,2019-12-22,1
10202,53.0,Male,North,Graduate,,694007.665898924,326295.0081068287,Business,704.935966825975,0,102,0.4073365300390326,2022-09-20,0
10203,21.0,Male,South,Secondary,Salaried,,244829.7797231381,Business,717.9438343556519,6,115,0.3290805313661823,2019-09-27,1
10204,39.0,Male,East,Post-Graduate,Self-Employed,643610.8340242926,487098.16326113266,Other,649.1804939274127,1,81,0.5863851502993196,2018-05-31,1
10205,22.0,Male,East,Secondary,Salaried,441710.36169671174,209364.55713547103,Car,738.2923332546192,2,66,0.41148010686496705,2021-10-15,0
10206,64.0,Male,North,Graduate,Salaried,279100.3390865871,508118.7340275472,Car,479.2801015915446,3,20,0.8588704216293718,2020-08-13,1
10207,46.0,Male,East,Secondary,,,509104.80994038447,Business,813.5642146003782,4,155,0.8135771445586445,2022-09-10,1
10208,,Female,West,Post-Graduate,Salaried,610636.78698685,367666.8131464229,Home,631.831768235008,2,182,0.28953356936710284,2020-06-02,1
10209,26.0,Male,South,Secondary,Salaried,803990.5923654666,253074.50740217816,Education,,5,157,0.4231778106434021,2020-11-02,1
10210,52.0,Male,North,Graduate,,100000.0,174333.99063704838,Home,699.2667052198454,0,100,0.6076660503764544,2018-04-20,1
10211,,Female,West,Primary,Unemployed,448131.61384021404,50000.0,Other,,1,96,0.11304930432936251,2022-11-05,1
10212,31.0,Female,North,Graduate,Salaried,407342.908764277,380981.7178056558,Education,671.8412972692,2,151,0.28192951274271727,2023-06-17,1
10213,37.0,Male,West,Secondary,Unemployed,694816.5118226192,133275.7425484577,Home,438.71221750100415,4,118,0.32802383773759947,2020-11-27,1
10214,58.0,Female,South,Secondary,Salaried,433297.91676196316,154277.5165936787,Car,699.4064981642971,2,36,0.42191757249648787,2020-03-17,0
10215,44.0,Male,South,Post-Graduate,Salaried,292386.4563513441,382651.1747750411,Home,671.7336208397769,2,106,0.8114498154147151,2021-10-14,1
10216,25.0,Male,West,Post-Graduate,Self-Employed,447753.4879162095,235517.24991488818,Business,522.0688726742326,0,18,0.1770616273986411,2022-01-15,1
10217,54.0,Female,West,Secondary,,408575.2574429262,332639.937209397,Other,668.8346084795631,5,22,0.15266645230382903,2019-02-07,1
10218,26.0,Female,West,Graduate,Salaried,603247.2984754284,369087.39923756546,Home,602.488087699324,1,182,0.6315346018562462,2019-11-23,1
10219,,Male,West,Primary,Salaried,546302.0262285064,540705.0227308845,Home,633.6322503996207,2,17,0.3915953463746884,2019-03-01,1
10220,31.0,Male,West,Graduate,Self-Employed,710620.360192118,329786.05076901044,Education,391.2976864529371,0,123,0.24217646638723853,2018-05-02,1
10221,36.0,Female,West,Graduate,Salaried,598437.4002907957,217557.80197397945,Business,526.1838307749034,0,65,0.6614446573178041,2018-04-02,1
10222,53.0,Male,South,Secondary,Salaried,853741.8712975112,288738.26348951116,Education,571.2962503349873,2,106,0.2943524305520162,2018-01-27,1
10223,29.0,Female,West,Post-Graduate,Salaried,488014.69751617813,213319.70857202867,Other,536.2989623122471,2,16,0.5525118211710177,2020-07-07,1
10224,26.0,Male,East,Graduate,,755026.4799595702,581963.1875777331,Other,597.4569372803392,0,86,0.42700518466578374,2021-11-07,1
10225,36.0,Female,South,Secondary,Salaried,679462.729553617,355835.0391721368,Business,582.7793618605203,4,137,0.3889729061503415,2018-01-19,1
10226,49.0,Female,North,Graduate,Salaried,526150.5075867426,387700.1518725371,Education,680.1714576465375,2,152,0.6769133383489679,2018-12-02,1
10227,,Female,South,Primary,Salaried,771996.0026789068,502875.28638448264,Business,,2,193,0.5907271698726099,2021-12-13,1
10228,40.0,Female,North,Graduate,Self-Employed,399444.0397143213,172852.54615587954,Education,849.2476671645885,4,113,0.5110735556359841,2019-01-24,1
10229,56.0,Female,North,Graduate,Salaried,909959.1730537824,86026.69412057014,Car,588.4781966443605,3,93,0.2024678098865149,2022-06-12,1
10230,39.0,Male,East,Primary,Salaried,405906.9454398884,296588.8830942382,Business,619.3595898243841,1,193,0.5685124679528104,2023-04-09,1
10231,46.0,Male,West,Graduate,,264838.0152639333,86448.17666797858,Other,709.463744616417,1,46,0.6542015696087794,2018-04-03,0
10232,23.0,Male,West,Graduate,Unemployed,245315.49444120814,238334.1615601101,Education,823.8905390069133,3,73,0.7518395295652632,2018-09-19,1
10233,39.0,Female,South,Graduate,Self-Employed,622772.6966211481,50000.0,Car,591.0877701162967,1,26,0.3395240600143997,2018-02-10,1
10234,40.0,Female,West,Secondary,Salaried,458958.6867690055,97247.69466361118,Other,718.9360155595684,2,102,0.31144893439199706,2023-01-07,0
10235,52.0,Male,East,Secondary,,645309.9445078919,483439.503692705,Education,582.9055767652861,2,30,0.6990180435147977,2022-09-14,1
10236,,Male,South,Graduate,Unemployed,324329.6306025639,360695.5316964362,Car,744.0251099062597,1,87,0.47396294778251635,2021-12-22,1
10237,61.0,Male,South,Secondary,,721746.1585754043,569647.7223009545,Other,719.7139277451943,1,114,0.42468429052640466,2020-01-22,1
10238,53.0,Female,South,Secondary,Salaried,646016.6859520829,295329.28954960336,Other,543.4044476585523,0,120,0.22849667799494108,2018-02-17,1
10239,60.0,Male,West,Graduate,Salaried,,289570.1689434945,Car,707.902684383923,4,95,0.44732348382133436,2021-12-15,1
10240,59.0,Female,West,Primary,Self-Employed,756213.4367022824,332321.1923292995,Other,,1,61,0.680901743681518,2019-08-28,1
10241,38.0,Other,West,Graduate,Salaried,743764.9495977412,838302.1927048468,Education,575.856680096532,3,170,0.46044206626169015,2021-04-22,1
10242,60.0,Male,South,Graduate,Salaried,623018.9112826495,457890.7105128431,Education,516.0582164725613,2,86,0.798184303733538,2018-09-13,1
10243,21.0,Male,South,Graduate,Salaried,821820.5091238637,173909.30789427838,Other,650.0927437254658,2,104,0.10336730567257622,2019-06-29,0
10244,31.0,Male,North,Secondary,Self-Employed,877624.7468089447,361101.3225040552,Home,749.8350013651593,3,21,0.24397317006378777,2018-08-07,0
10245,48.0,Male,North,Secondary,Salaried,402860.79557919275,322884.857479403,Car,525.7406645510712,0,105,0.5916932596835375,2021-12-13,1
10246,45.0,Male,West,Secondary,Self-Employed,883114.07416929,408135.75350289984,Home,690.0910707409494,2,55,0.6375853836063272,2018-04-12,0
10247,43.0,Male,South,Graduate,Self-Employed,375233.0004550292,580983.0019915961,Education,625.8095933001885,0,79,0.32056125123378854,2021-10-23,1
10248,51.0,Female,West,Primary,Salaried,792885.1252707255,388166.337736576,Other,547.3272917293691,3,135,0.8535131278117827,2020-06-20,1
10249,,Male,West,Post-Graduate,Salaried,,244386.09852772005,Business,607.7991623811629,2,80,0.3645145164291791,2018-10-29,0
10250,62.0,Female,North,Graduate,Salaried,556337.0513113089,579652.3378346621,Business,707.8885968353948,1,194,0.4289521599417343,2022-05-29,1
10251,55.0,Female,East,Post-Graduate,Unemployed,586684.1866965217,104119.0050734847,Home,744.0230940088269,0,29,0.881102708621748,2020-10-10,0
10252,27.0,Female,West,Secondary,,525242.8862782851,259326.1001612284,Home,680.749845370074,2,77,0.4833523032141519,2020-11-25,0
10253,,Male,East,Secondary,Unemployed,393897.6213861275,435218.78384685726,Home,646.29525974518,2,94,0.5902935595349655,2019-03-04,1
10254,46.0,Female,East,Post-Graduate,Salaried,440554.3035479358,181424.59262371247,Education,652.2922615731558,2,53,0.5321427393220447,2018-05-15,0
10255,22.0,Male,South,Primary,,724154.7678198046,292233.713584772,Education,576.8347852451607,0,39,0.24200407447095396,2023-04-11,1
10256,21.0,Female,South,Primary,Salaried,813923.9600257819,194801.49873277062,Other,,1,162,0.8932009501130643,2021-08-01,0
10257,,Female,West,Secondary,Salaried,596390.6028570606,294249.072707822,Education,502.9781102450217,3,40,0.14725849091603155,2022-10-10,1
10258,25.0,Female,North,Post-Graduate,,,195060.15379677742,Other,638.1413395782631,4,136,0.8867964917024914,2019-07-31,1
10259,57.0,Male,North,Graduate,Salaried,313439.30247679254,311856.7159343066,Other,819.9334296786667,2,139,0.4743965637668812,2018-11-12,1
10260,52.0,Female,West,Graduate,Salaried,573470.6504426937,250556.62152210422,Home,606.1053889210339,1,191,0.2516851264353367,2019-01-03,0
10261,29.0,Male,West,Graduate,Salaried,468101.41017671314,499086.1907710617,Business,762.1190308029579,3,23,0.23354463552362842,2021-08-07,1
10262,61.0,Male,North,Secondary,Salaried,896553.3285106272,357824.9423630596,Home,,1,111,0.6244641253662919,2018-08-27,0
10263,55.0,Male,East,Graduate,Salaried,424428.31568855944,410719.468658887,Education,793.7825940365701,2,160,0.6686463073158845,2019-11-28,1
10264,39.0,Male,West,Secondary,Salaried,,321646.53095432674,Car,337.2131958538337,1,78,0.8189556037198263,2018-01-29,1
10265,36.0,Male,East,Graduate,Self-Employed,444845.9939909921,234836.72161686287,Education,667.7058823838652,2,189,0.28921529043134453,2023-01-04,0
10266,23.0,Female,West,Secondary,Salaried,529125.4096385379,350220.0959022419,Business,708.8050448117056,1,132,0.4465691428865163,2018-07-24,1
10267,40.0,Female,West,Secondary,Self-Employed,643036.3521655672,330418.9209928333,Education,,3,187,0.8769534952294235,2022-03-04,0
10268,,Male,East,Graduate,Salaried,729895.7069212531,50000.0,Business,770.1280366064947,1,42,0.44240210502217503,2018-08-20,0
10269,53.0,Male,East,Secondary,Self-Employed,705639.994483172,305032.95887202944,Car,719.6412399711115,3,18,0.46766509071716944,2020-06-26,0
10270,44.0,Male,North,Graduate,Salaried,460030.21860556677,400794.24968493386,Car,673.6579957139242,0,104,0.33082456584172804,2020-05-04,1
10271,31.0,Male,West,Secondary,Unemployed,625086.8979378382,192585.1374232237,Other,554.1228263683919,3,17,0.7967609025759521,2019-09-14,1
10272,28.0,Male,South,Secondary,Self-Employed,506303.4526101071,430128.07421548845,Education,459.71097311594724,0,16,0.392497506928181,2019-08-15,1
10273,,Female,South,Secondary,Salaried,242182.03325271932,353338.7535940345,Other,783.9318954396367,1,158,0.6084326479271958,2022-09-18,1
10274,58.0,Male,West,Graduate,Salaried,657231.8583315214,240482.82198909143,Home,589.2705718181911,3,101,0.24607946659065372,2023-02-13,1
10275,60.0,Male,West,Primary,Salaried,915676.1542182119,381285.5030324403,Home,614.9747027710358,0,62,0.592594151090558,2018-12-02,0
10276,40.0,Male,West,Graduate,,986045.8634891305,244711.1971516899,Home,740.5559570663929,4,24,0.8471720759768595,2019-01-25,1
10277,55.0,Female,East,Secondary,Salaried,679346.0920344818,341519.72089577606,Home,648.0930587627172,2,61,0.7214652069250913,2022-04-21,0
10278,45.0,Female,South,Secondary,,662981.3155023148,261011.75836993582,Home,534.2730117307676,4,46,0.154153903129564,2018-02-21,1
10279,,Female,South,Secondary,Salaried,100000.0,382350.7876671698,Education,479.25140716679516,3,141,0.6071709780571122,2023-02-23,1
10280,45.0,Female,South,Post-Graduate,Self-Employed,1281831.9618878104,502023.71103982494,Other,614.1500473168607,4,100,0.5469385642472946,2021-10-26,1
10281,49.0,Male,West,Graduate,Self-Employed,957742.1144762221,234582.15761696486,Other,659.5915397281534,2,88,0.37085964807175464,2022-12-24,0
10282,38.0,Male,East,Secondary,Salaried,789783.9785990145,435334.0247775273,Business,729.6220675914715,1,70,0.7741620238127095,2019-06-21,0
10283,38.0,Female,West,Graduate,Salaried,617999.3889225316,255155.66006742153,Home,637.5091125557772,0,159,0.7333661677396329,2018-06-17,0
10284,22.0,Male,North,Graduate,Self-Employed,100000.0,256331.61949389553,Car,,3,186,0.6188848789852748,2020-07-20,1
10285,55.0,Female,North,Secondary,Self-Employed,645576.3622851204,240710.33003270495,Business,518.0133461812325,1,45,0.6953454131319661,2020-08-13,1
10286,36.0,Male,South,Graduate,Salaried,607942.0828522689,50000.0,Business,754.1318917592844,2,103,0.25452995111812204,2022-12-26,0
10287,61.0,Male,West,Primary,Salaried,247685.6230974698,375053.4478303366,Education,850.0,2,106,0.8362923504861269,2018-12-17,1
10288,56.0,Female,North,Graduate,Self-Employed,712040.4676576918,342606.9766827604,Business,780.1191687128173,2,175,0.6344257845005724,2019-05-30,0
10289,53.0,Female,North,Graduate,Salaried,909153.4674520914,324442.5591606844,Car,,0,49,0.4742538689321316,2019-10-15,0
10290,24.0,Female,West,Secondary,,685140.548618291,533178.0610449269,Other,684.5110112118161,1,73,0.25448661390513394,2021-09-09,1
10291,53.0,Male,East,Secondary,Self-Employed,684322.5337777886,549693.1695164255,Business,545.4898298682881,5,193,0.6462106881414172,2021-03-08,1
10292,34.0,Female,West,Post-Graduate,Salaried,700373.4829341073,496192.20921717724,Education,563.8226114799149,2,23,0.1773736059434602,2019-03-08,1
10293,41.0,Male,West,Graduate,,519307.1766002693,264700.7402827558,Home,715.8646509645283,3,139,0.3557981614106146,2020-09-01,0
10294,40.0,Male,East,Graduate,Salaried,789584.3386043037,257092.13712702395,Car,,0,135,0.5590252731493862,2020-04-07,0
10295,28.0,Male,South,Primary,Unemployed,980948.771434931,147276.39746888317,Home,,1,28,0.6168761243470764,2018-01-02,1
10296,27.0,Male,South,Secondary,Salaried,610315.1308897131,309275.5153626499,Business,695.4568823251808,2,87,0.11386414360826587,2021-09-20,0
10297,23.0,Male,South,Secondary,Self-Employed,,301238.0056818797,Other,661.312452523727,2,80,0.10704798958038522,2020-08-23,1
10298,37.0,Male,East,Primary,Salaried,,380766.73435683904,Education,699.5152117109536,5,134,0.18916925361000683,2023-03-18,1
10299,53.0,Male,North,Graduate,Salaried,725236.8816969813,139673.0388961778,Car,685.7752158472545,0,18,0.7146632196788318,2022-12-10,0
10300,32.0,Male,East,Post-Graduate,Salaried,753554.6282862278,243860.81263001356,Other,690.929282263702,5,42,0.5536820117992958,2019-07-01,1
10301,42.0,Male,West,Graduate,Self-Employed,690986.4976341698,50000.0,Car,455.45850965956436,3,136,0.5867310942497358,2020-03-29,1
10302,42.0,Male,East,Secondary,Salaried,541094.4026018672,192594.19047969324,Education,832.3874396079837,6,125,0.5827433021500376,2022-11-07,1
10303,50.0,Male,North,Graduate,Salaried,,433895.1841702338,Education,791.5345487605163,1,70,0.12945381771578238,2018-04-18,1
10304,58.0,Female,North,Post-Graduate,Salaried,466097.34724182874,134786.2597270957,Business,648.5044465190864,1,115,0.23782358352960156,2019-09-17,0
10305,58.0,Male,West,Graduate,Salaried,422303.34546236775,561596.7252781736,Car,,5,53,0.6822930623659403,2018-02-25,1
10306,,Male,South,Graduate,Self-Employed,350925.4816314315,451335.3720580664,Business,706.321926967433,3,74,0.6165744596005281,2018-02-09,1
10307,47.0,Male,North,Post-Graduate,Unemployed,353527.9696958335,375186.17277344456,Car,503.80700650634014,0,94,0.4562321134790678,2019-05-20,1
10308,47.0,Female,North,Graduate,Salaried,732610.3804111866,500030.4195164954,Car,817.6951495012091,4,66,0.11631963283970626,2020-08-30,1
10309,54.0,Female,North,Primary,,532682.6439118428,281844.9350311524,Home,633.8584742863245,3,33,0.43347554993260273,2019-11-30,0
10310,41.0,Female,West,Secondary,Unemployed,429652.6951441032,189371.32784206013,Business,590.3581278385155,3,111,0.29836333819024285,2018-01-12,1
10311,50.0,Female,North,Post-Graduate,Self-Employed,259521.61787691666,285608.6514104341,Car,708.3641905676589,5,181,0.6578153938497536,2022-12-13,1
10312,53.0,Female,South,Secondary,Self-Employed,767765.4146109421,50000.0,Car,,0,114,0.7597415357118249,2023-05-27,0
10313,48.0,Female,West,Primary,Salaried,867436.0820494357,478610.7146244972,Education,621.9979865054555,0,15,0.5030452618146563,2018-08-23,0
10314,53.0,Female,South,Secondary,Salaried,343965.3140539512,247666.71330317677,Home,,3,43,0.42282047481211493,2022-07-10,1
10315,25.0,Male,North,Graduate,Salaried,568835.7150654503,186718.98435626234,Education,,1,162,0.31843390440279995,2021-08-13,0
10316,39.0,Male,North,Post-Graduate,Salaried,366859.41576290986,204068.25639897148,Business,680.7503140762425,3,126,0.17408860528803133,2020-07-04,0
10317,24.0,Male,South,Secondary,Self-Employed,564553.5657466284,302486.4657282467,Business,755.034665994987,2,36,0.3973986541714216,2019-02-28,0
10318,55.0,Female,West,Graduate,Salaried,751976.7700597758,317943.45311926794,Car,487.4887830878653,0,27,0.6424256149431997,2022-05-16,1
10319,37.0,Female,West,Post-Graduate,Salaried,1004584.406751944,278084.391522625,Other,,4,14,0.632862103365983,2023-06-20,1
10320,,Female,South,Secondary,Unemployed,488241.99371089414,277417.5582828666,Education,598.2390683390053,3,127,0.43022201314123865,2022-04-19,1
10321,48.0,Male,North,Primary,Salaried,774978.1712441996,382463.90275020234,Business,761.1241447775643,0,105,0.8727827048546811,2018-10-02,0
10322,50.0,Male,East,Post-Graduate,Unemployed,781082.2285076824,135198.63703162342,Car,507.4933624644559,3,53,0.852059813573009,2021-04-11,1
10323,49.0,Male,South,Secondary,Salaried,562217.3878693525,333778.71318289323,Car,565.042673732895,3,107,0.8005206178367946,2019-08-26,1
10324,26.0,Male,South,Graduate,Salaried,890024.9481433935,252320.56616126033,Education,792.0433384419152,1,102,0.4486385627744037,2020-11-18,0
10325,55.0,Female,South,Graduate,Salaried,518071.4338122803,50000.0,Car,702.9686557415371,1,14,0.6972256966831911,2019-06-15,0
10326,61.0,Female,North,Primary,Salaried,708850.3853710652,137504.51451318164,Home,758.0339807953847,1,70,0.8431998531104131,2022-11-06,0
10327,57.0,Male,West,Post-Graduate,Salaried,456594.3666712473,181202.87124021086,Other,640.8915104957766,2,101,0.6901095804973512,2021-04-22,0
10328,44.0,Female,North,Secondary,Salaried,732878.5878413401,550558.9657661798,Education,826.8308098854607,1,143,0.3526084987553171,2022-04-12,1
